"customer_id","date","rating","reviewText","imageCount","helpfulCount","nonHelpfulCount"
"2376114","27 августа 2019, 11:04","5","Кюлоты крутецкие!!! Но на рост 164 длина до щиколотки. Размер в размер",0,"1","0"
"10705198","26 августа 2019, 12:25","5","Плотная ткань, хорошие осенние, выглядят хорошо. На вид и не скажешь, что стоят 700 р. Понравились.",0,"0","0"
"19093078","22 августа 2019, 17:37","5","На мой взгляд нескол ко маломерит в талии. Решила перезаказать на размер больше. Прошу не учитывать % выкупа.",0,"2","1"
"11267026","25 августа 2019, 16:31","5","Хорошие брюки на осень. Ткань плотная. Размер в размер.",0,"0","0"
"13055997","19 августа 2019, 19:54","5","пришли брюки другие, прошу не учитовать в процент выкупа, заказала ещё раз",0,"0","4"
"2560714","19 августа 2019, 11:47","5","Просто влюбилась с первого взгляда.Плотность,цвет,стиль！Все это в одних кюлотах по смешной цене 799 р.",0,"0","4"
"4945097","17 августа 2019, 13:36","5","Отличные , да ещё за такую стоимость . Комфортные , плотная ткань .",0,"2","3"
"21176302","16 августа 2019, 12:07","5","Моя первая покупка и такая удачная, очень довольна качеством и сели идеально",0,"1","3"
"16124279","15 августа 2019, 20:01","5","Брюки плотные,качество отличное,как раз на осень самое то!Крой замечательный,в общем очень довольна покупкой,да ещё и за 799 рублей!Спасибо Вайлдберис))",0,"0","2"
"12512288","14 августа 2019, 21:00","5","Брюки отличные, очень понравились. Правда одна штанина короче другой. Всё исправимо, пара сантиметров. ))",0,"0","3"
"15697149","12 августа 2019, 14:57","5","Брюки понравились. Как уже отмечали прекрасно подойдут на осень-весну и зиму. Ткань плотная. На фото не видно, но есть два внутренних кармана. Цвет действительно не чисто черный. если рассматривать вблизи на ярком свете. Размер соответствует по окружности талии. По бедрам - маломерят. На мои параметры 81-102 сели очень хорошо, но застегнулись впритык. Поэтому больше подойдет для фигуры прямоугольник. На рост 169 длина чуть ниже, чем на фото. Кстати, у брюк подворот 3 см. Поэтому, могут покупать и те, у кого рост 175 см. Единственное, для такой плотной ткани слишком хлипкая молния и крючок на боку. Не очень удобно застегивать. Цена 799 руб.",0,"5","0"
"11216431","2 июля 2019, 18:15","5","Супер колюты! Берите весна, зима, осень!!!!",0,"2","1"
"5661302","19 марта 2019, 23:24","5","Мне очень понравились. Отличная ткань и крой. Но цвет больше темно синий чем чёрный. Взяла. Советую!",0,"1","0"
"16335229","19 марта 2019, 13:39","5","Отличные брюки, размер в размер! На от-64, об-89, 42 сели обалденно. Качество очень достойное!",2,"9","0"
"15004570","4 марта 2019, 19:39","5","Отличные брючки, материал плотный и тяжелый, для холодного времени года великолепно, качество на высоте. Сидят отлично!",0,"2","0"
"14750761","4 марта 2019, 19:34","5","Очень понравились и по качеству и фасон, но маломерят, еле застегнула, хотя ОТ 60",0,"2","0"
"7488906","4 марта 2019, 15:29","5","Довольна покупкой. На рост 164см выглядят как слегка укороченные широкие брюки. Очень стильно!!!!",0,"3","1"
"6635800","26 февраля 2019, 21:11","5","Брюки в размер. Очень понравились, рекомендую.",0,"2","0"
"8521662","25 февраля 2019, 18:36","5","Качество на высоте но на рост 163 длинна до щиколодки",0,"3","0"
"13978098","20 февраля 2019, 22:51","4","На 42-44 размер размер брюк 42 чуть туговат. Ткань очень-очень плотная, не тянется, их только на зиму. Мне даже зимой в такой толщине не комфортно. Брать не стала.",0,"3","1"
"15123448","3 февраля 2019, 11:59","5","Качество очень хорошее,но на мой рост 156 см смотрятся вообще нелепо 🤦‍♀️!Так что если вы обладательница модельного роста,смело заказывайте.Качество ткани и пошива на высоте.",0,"5","3"
"8528011","26 октября 2018, 7:11","5","На 48- 50 ближе к 50 размеру,50 сел очень хорошо.рост 163 длиннее и красивее чем на модели.Длина как7/8 получилась.заказала к ним джемпер (6516340). Ношу с ботиночками и радуюсь. Спасибо.",0,"6","0"
